ID;NAME;WHERE;ADDING1;ADDING2;ADDING3;ADDING4;ADDING5;ADDING6;ADDING7;ADDING8;ADDING9
12209;hallumi;;garlic sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;chili powder;onions;;
12210;hallumi;;garlic sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;chili powder;onions;;
12211;hallumi;;garlic sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;;
12212;hallumi;;garlic sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;;
12213;hallumi;;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;;
12214;hallumi;;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;onions;;
12215;hallumi;;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;chili powder;onions;;
12216;hallumi;;herb sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;chili powder;onions;;
12217;hallumi;;herb sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;chili powder;onions;;
12218;hallumi;;herb sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;;
12219;hallumi;;herb sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;;
12220;hallumi;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;;
12221;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;
12222;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;chili powder;
12223;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;onions;
12224;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;chili powder;
12225;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;onions;
12226;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;chili powder;onions;
12227;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;chili powder;
12228;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;onions;
12229;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried potatoes;chili powder;onions;
12230;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;hot sauce;chili powder;onions;
12231;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;chili powder;
12232;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;onions;
12233;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried zuccihini;fried potatoes;chili powder;onions;
12234;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried zuccihini;hot sauce;chili powder;onions;
12235;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried potatoes;hot sauce;chili powder;onions;
12236;hallumi;;cheese;garlic sauce;herb sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;
12237;hallumi;;cheese;garlic sauce;herb sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;onions;
12238;hallumi;;cheese;garlic sauce;herb sauce;fried eggplant;fried zuccihini;fried potatoes;chili powder;onions;
12239;hallumi;;cheese;garlic sauce;herb sauce;fried eggplant;fried zuccihini;hot sauce;chili powder;onions;
12240;hallumi;;cheese;garlic sauce;herb sauce;fried eggplant;fried potatoes;hot sauce;chili powder;onions;
12241;hallumi;;cheese;garlic sauce;herb sauce;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;
12242;hallumi;;cheese;garlic sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;
12243;hallumi;;cheese;garlic sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;onions;
12244;hallumi;;cheese;garlic sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;chili powder;onions;
12245;hallumi;;cheese;garlic sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;chili powder;onions;
12246;hallumi;;cheese;garlic sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;chili powder;onions;
12247;hallumi;;cheese;garlic sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;
12248;hallumi;;cheese;garlic sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;
12249;hallumi;;cheese;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;
12250;hallumi;;cheese;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;onions;
12251;hallumi;;cheese;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;chili powder;onions;
12252;hallumi;;cheese;herb sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;chili powder;onions;
12253;hallumi;;cheese;herb sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;chili powder;onions;
12254;hallumi;;cheese;herb sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;
12255;hallumi;;cheese;herb sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;
12256;hallumi;;cheese;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;
12257;hallumi;;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;
12258;hallumi;;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;onions;
12259;hallumi;;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;chili powder;onions;
12260;hallumi;;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;chili powder;onions;
12261;hallumi;;garlic sauce;herb sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;chili powder;onions;
12262;hallumi;;garlic sauce;herb sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;
12263;hallumi;;garlic sauce;herb sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;
12264;hallumi;;garlic sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;
12265;hallumi;;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;
12266;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder
12267;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;onions
12268;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;chili powder;onions
12269;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;hot sauce;chili powder;onions
12270;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried eggplant;fried potatoes;hot sauce;chili powder;onions
12271;hallumi;;cheese;garlic sauce;herb sauce;tomatoes;fried zuccihini;fried potatoes;hot sauce;chili powder;onions
12272;hallumi;;cheese;garlic sauce;herb sauce;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions
12273;hallumi;;cheese;garlic sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions
12274;hallumi;;cheese;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions
12275;hallumi;;garlic sauce;herb sauce;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions
12276;vegan;;;;;;;;;;
12277;vegan;;tomatoes;;;;;;;;
12278;vegan;;fried eggplant;;;;;;;;
12279;vegan;;fried zuccihini;;;;;;;;
12280;vegan;;fried potatoes;;;;;;;;
12281;vegan;;hot sauce;;;;;;;;
12282;vegan;;chili powder;;;;;;;;
12283;vegan;;onions;;;;;;;;
12284;vegan;;tomatoes;fried eggplant;;;;;;;
12285;vegan;;tomatoes;fried zuccihini;;;;;;;
12286;vegan;;tomatoes;fried potatoes;;;;;;;
12287;vegan;;tomatoes;hot sauce;;;;;;;
12288;vegan;;tomatoes;chili powder;;;;;;;
12289;vegan;;tomatoes;onions;;;;;;;
12290;vegan;;fried eggplant;fried zuccihini;;;;;;;
12291;vegan;;fried eggplant;fried potatoes;;;;;;;
12292;vegan;;fried eggplant;hot sauce;;;;;;;
12293;vegan;;fried eggplant;chili powder;;;;;;;
12294;vegan;;fried eggplant;onions;;;;;;;
12295;vegan;;fried zuccihini;fried potatoes;;;;;;;
12296;vegan;;fried zuccihini;hot sauce;;;;;;;
12297;vegan;;fried zuccihini;chili powder;;;;;;;
12298;vegan;;fried zuccihini;onions;;;;;;;
12299;vegan;;fried potatoes;hot sauce;;;;;;;
12300;vegan;;fried potatoes;chili powder;;;;;;;
12301;vegan;;fried potatoes;onions;;;;;;;
12302;vegan;;hot sauce;chili powder;;;;;;;
12303;vegan;;hot sauce;onions;;;;;;;
12304;vegan;;chili powder;onions;;;;;;;
12305;vegan;;tomatoes;fried eggplant;fried zuccihini;;;;;;
12306;vegan;;tomatoes;fried eggplant;fried potatoes;;;;;;
12307;vegan;;tomatoes;fried eggplant;hot sauce;;;;;;
12308;vegan;;tomatoes;fried eggplant;chili powder;;;;;;
12309;vegan;;tomatoes;fried eggplant;onions;;;;;;
12310;vegan;;tomatoes;fried zuccihini;fried potatoes;;;;;;
12311;vegan;;tomatoes;fried zuccihini;hot sauce;;;;;;
12312;vegan;;tomatoes;fried zuccihini;chili powder;;;;;;
12313;vegan;;tomatoes;fried zuccihini;onions;;;;;;
12314;vegan;;tomatoes;fried potatoes;hot sauce;;;;;;
12315;vegan;;tomatoes;fried potatoes;chili powder;;;;;;
12316;vegan;;tomatoes;fried potatoes;onions;;;;;;
12317;vegan;;tomatoes;hot sauce;chili powder;;;;;;
12318;vegan;;tomatoes;hot sauce;onions;;;;;;
12319;vegan;;tomatoes;chili powder;onions;;;;;;
12320;vegan;;fried eggplant;fried zuccihini;fried potatoes;;;;;;
12321;vegan;;fried eggplant;fried zuccihini;hot sauce;;;;;;
12322;vegan;;fried eggplant;fried zuccihini;chili powder;;;;;;
12323;vegan;;fried eggplant;fried zuccihini;onions;;;;;;
12324;vegan;;fried eggplant;fried potatoes;hot sauce;;;;;;
12325;vegan;;fried eggplant;fried potatoes;chili powder;;;;;;
12326;vegan;;fried eggplant;fried potatoes;onions;;;;;;
12327;vegan;;fried eggplant;hot sauce;chili powder;;;;;;
12328;vegan;;fried eggplant;hot sauce;onions;;;;;;
12329;vegan;;fried eggplant;chili powder;onions;;;;;;
12330;vegan;;fried zuccihini;fried potatoes;hot sauce;;;;;;
12331;vegan;;fried zuccihini;fried potatoes;chili powder;;;;;;
12332;vegan;;fried zuccihini;fried potatoes;onions;;;;;;
12333;vegan;;fried zuccihini;hot sauce;chili powder;;;;;;
12334;vegan;;fried zuccihini;hot sauce;onions;;;;;;
12335;vegan;;fried zuccihini;chili powder;onions;;;;;;
12336;vegan;;fried potatoes;hot sauce;chili powder;;;;;;
12337;vegan;;fried potatoes;hot sauce;onions;;;;;;
12338;vegan;;fried potatoes;chili powder;onions;;;;;;
12339;vegan;;hot sauce;chili powder;onions;;;;;;
12340;vegan;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;;;;;
12341;vegan;;tomatoes;fried eggplant;fried zuccihini;hot sauce;;;;;
12342;vegan;;tomatoes;fried eggplant;fried zuccihini;chili powder;;;;;
12343;vegan;;tomatoes;fried eggplant;fried zuccihini;onions;;;;;
12344;vegan;;tomatoes;fried eggplant;fried potatoes;hot sauce;;;;;
12345;vegan;;tomatoes;fried eggplant;fried potatoes;chili powder;;;;;
12346;vegan;;tomatoes;fried eggplant;fried potatoes;onions;;;;;
12347;vegan;;tomatoes;fried eggplant;hot sauce;chili powder;;;;;
12348;vegan;;tomatoes;fried eggplant;hot sauce;onions;;;;;
12349;vegan;;tomatoes;fried eggplant;chili powder;onions;;;;;
12350;vegan;;tomatoes;fried zuccihini;fried potatoes;hot sauce;;;;;
12351;vegan;;tomatoes;fried zuccihini;fried potatoes;chili powder;;;;;
12352;vegan;;tomatoes;fried zuccihini;fried potatoes;onions;;;;;
12353;vegan;;tomatoes;fried zuccihini;hot sauce;chili powder;;;;;
12354;vegan;;tomatoes;fried zuccihini;hot sauce;onions;;;;;
12355;vegan;;tomatoes;fried zuccihini;chili powder;onions;;;;;
12356;vegan;;tomatoes;fried potatoes;hot sauce;chili powder;;;;;
12357;vegan;;tomatoes;fried potatoes;hot sauce;onions;;;;;
12358;vegan;;tomatoes;fried potatoes;chili powder;onions;;;;;
12359;vegan;;tomatoes;hot sauce;chili powder;onions;;;;;
12360;vegan;;fried eggplant;fried zuccihini;fried potatoes;hot sauce;;;;;
12361;vegan;;fried eggplant;fried zuccihini;fried potatoes;chili powder;;;;;
12362;vegan;;fried eggplant;fried zuccihini;fried potatoes;onions;;;;;
12363;vegan;;fried eggplant;fried zuccihini;hot sauce;chili powder;;;;;
12364;vegan;;fried eggplant;fried zuccihini;hot sauce;onions;;;;;
12365;vegan;;fried eggplant;fried zuccihini;chili powder;onions;;;;;
12366;vegan;;fried eggplant;fried potatoes;hot sauce;chili powder;;;;;
12367;vegan;;fried eggplant;fried potatoes;hot sauce;onions;;;;;
12368;vegan;;fried eggplant;fried potatoes;chili powder;onions;;;;;
12369;vegan;;fried eggplant;hot sauce;chili powder;onions;;;;;
12370;vegan;;fried zuccihini;fried potatoes;hot sauce;chili powder;;;;;
12371;vegan;;fried zuccihini;fried potatoes;hot sauce;onions;;;;;
12372;vegan;;fried zuccihini;fried potatoes;chili powder;onions;;;;;
12373;vegan;;fried zuccihini;hot sauce;chili powder;onions;;;;;
12374;vegan;;fried potatoes;hot sauce;chili powder;onions;;;;;
12375;vegan;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;;;;
12376;vegan;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;chili powder;;;;
12377;vegan;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;onions;;;;
12378;vegan;;tomatoes;fried eggplant;fried zuccihini;hot sauce;chili powder;;;;
12379;vegan;;tomatoes;fried eggplant;fried zuccihini;hot sauce;onions;;;;
12380;vegan;;tomatoes;fried eggplant;fried zuccihini;chili powder;onions;;;;
12381;vegan;;tomatoes;fried eggplant;fried potatoes;hot sauce;chili powder;;;;
12382;vegan;;tomatoes;fried eggplant;fried potatoes;hot sauce;onions;;;;
12383;vegan;;tomatoes;fried eggplant;fried potatoes;chili powder;onions;;;;
12384;vegan;;tomatoes;fried eggplant;hot sauce;chili powder;onions;;;;
12385;vegan;;tomatoes;fried zuccihini;fried potatoes;hot sauce;chili powder;;;;
12386;vegan;;tomatoes;fried zuccihini;fried potatoes;hot sauce;onions;;;;
12387;vegan;;tomatoes;fried zuccihini;fried potatoes;chili powder;onions;;;;
12388;vegan;;tomatoes;fried zuccihini;hot sauce;chili powder;onions;;;;
12389;vegan;;tomatoes;fried potatoes;hot sauce;chili powder;onions;;;;
12390;vegan;;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;;;;
12391;vegan;;fried eggplant;fried zuccihini;fried potatoes;hot sauce;onions;;;;
12392;vegan;;fried eggplant;fried zuccihini;fried potatoes;chili powder;onions;;;;
12393;vegan;;fried eggplant;fried zuccihini;hot sauce;chili powder;onions;;;;
12394;vegan;;fried eggplant;fried potatoes;hot sauce;chili powder;onions;;;;
12395;vegan;;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;;;;
12396;vegan;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;;;
12397;vegan;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;hot sauce;onions;;;
12398;vegan;;tomatoes;fried eggplant;fried zuccihini;fried potatoes;chili powder;onions;;;
12399;vegan;;tomatoes;fried eggplant;fried zuccihini;hot sauce;chili powder;onions;;;
12400;vegan;;tomatoes;fried eggplant;fried potatoes;hot sauce;chili powder;onions;;;
12401;vegan;;tomatoes;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;;;
12402;vegan;;fried eggplant;fried zuccihini;fried potatoes;hot sauce;chili powder;onions;;;
12403;vegan;durum;;;;;;;;;
12404;vegan;durum;tomatoes;;;;;;;;
12405;vegan;durum;fried eggplant;;;;;;;;
12406;vegan;durum;fried zuccihini;;;;;;;;
12407;vegan;durum;fried potatoes;;;;;;;;
12408;vegan;durum;hot sauce;;;;;;;;
12409;vegan;durum;chili powder;;;;;;;;
12410;vegan;durum;onions;;;;;;;;
12411;vegan;durum;tomatoes;fried eggplant;;;;;;;
12412;vegan;durum;tomatoes;fried zuccihini;;;;;;;
12413;vegan;durum;tomatoes;fried potatoes;;;;;;;
12414;vegan;durum;tomatoes;hot sauce;;;;;;;
12415;vegan;durum;tomatoes;chili powder;;;;;;;
12416;vegan;durum;tomatoes;onions;;;;;;;
12417;vegan;durum;fried eggplant;fried zuccihini;;;;;;;
12418;vegan;durum;fried eggplant;fried potatoes;;;;;;;
12419;vegan;durum;fried eggplant;hot sauce;;;;;;;
12420;vegan;durum;fried eggplant;chili powder;;;;;;;
12421;vegan;durum;fried eggplant;onions;;;;;;;
12422;vegan;durum;fried zuccihini;fried potatoes;;;;;;;
12423;vegan;durum;fried zuccihini;hot sauce;;;;;;;
12424;vegan;durum;fried zuccihini;chili powder;;;;;;;
12425;vegan;durum;fried zuccihini;onions;;;;;;;
12426;vegan;durum;fried potatoes;hot sauce;;;;;;;
12427;vegan;durum;fried potatoes;chili powder;;;;;;;
12428;vegan;durum;fried potatoes;onions;;;;;;;
12429;vegan;durum;hot sauce;chili powder;;;;;;;
12430;vegan;durum;hot sauce;onions;;;;;;;
12431;vegan;durum;chili powder;onions;;;;;;;
12432;vegan;durum;tomatoes;fried eggplant;fried zuccihini;;;;;;
12433;vegan;durum;tomatoes;fried eggplant;fried potatoes;;;;;;
12434;vegan;durum;tomatoes;fried eggplant;hot sauce;;;;;;
12435;vegan;durum;tomatoes;fried eggplant;chili powder;;;;;;
12436;vegan;durum;tomatoes;fried eggplant;onions;;;;;;
12437;vegan;durum;tomatoes;fried zuccihini;fried potatoes;;;;;;
12438;vegan;durum;tomatoes;fried zuccihini;hot sauce;;;;;;
12439;vegan;durum;tomatoes;fried zuccihini;chili powder;;;;;;
12440;vegan;durum;tomatoes;fried zuccihini;onions;;;;;;
12441;vegan;durum;tomatoes;fried potatoes;hot sauce;;;;;;
12442;vegan;durum;tomatoes;fried potatoes;chili powder;;;;;;
12443;vegan;durum;tomatoes;fried potatoes;onions;;;;;;
12444;vegan;durum;tomatoes;hot sauce;chili powder;;;;;;
12445;vegan;durum;tomatoes;hot sauce;onions;;;;;;
12446;vegan;durum;tomatoes;chili powder;onions;;;;;;
12447;vegan;durum;fried eggplant;fried zuccihini;fried potatoes;;;;;;
12448;vegan;durum;fried eggplant;fried zuccihini;hot sauce;;;;;;
12449;vegan;durum;fried eggplant;fried zuccihini;chili powder;;;;;;
12450;vegan;durum;fried eggplant;fried zuccihini;onions;;;;;;
12451;vegan;durum;fried eggplant;fried potatoes;hot sauce;;;;;;
12452;vegan;durum;fried eggplant;fried potatoes;chili powder;;;;;;
12453;vegan;durum;fried eggplant;fried potatoes;onions;;;;;;
12454;vegan;durum;fried eggplant;hot sauce;chili powder;;;;;;
12455;vegan;durum;fried eggplant;hot sauce;onions;;;;;;
12456;vegan;durum;fried eggplant;chili powder;onions;;;;;;
12457;vegan;durum;fried zuccihini;fried potatoes;hot sauce;;;;;;
12458;vegan;durum;fried zuccihini;fried potatoes;chili powder;;;;;;
12459;vegan;durum;fried zuccihini;fried potatoes;onions;;;;;;
12460;vegan;durum;fried zuccihini;hot sauce;chili powder;;;;;;
12461;vegan;durum;fried zuccihini;hot sauce;onions;;;;;;
12462;vegan;durum;fried zuccihini;chili powder;onions;;;;;;
12463;vegan;durum;fried potatoes;hot sauce;chili powder;;;;;;
12464;vegan;durum;fried potatoes;hot sauce;onions;;;;;;
12465;vegan;durum;fried potatoes;chili powder;onions;;;;;;
12466;vegan;durum;hot sauce;chili powder;onions;;;;;;
12467;vegan;durum;tomatoes;fried eggplant;fried zuccihini;fried potatoes;;;;;
12468;vegan;durum;tomatoes;fried eggplant;fried zuccihini;hot sauce;;;;;
12469;vegan;durum;tomatoes;fried eggplant;fried zuccihini;chili powder;;;;;
12470;vegan;durum;tomatoes;fried eggplant;fried zuccihini;onions;;;;;
12471;vegan;durum;tomatoes;fried eggplant;fried potatoes;hot sauce;;;;;
12472;vegan;durum;tomatoes;fried eggplant;fried potatoes;chili powder;;;;;
12473;vegan;durum;tomatoes;fried eggplant;fried potatoes;onions;;;;;
12474;vegan;durum;tomatoes;fried eggplant;hot sauce;chili powder;;;;;
12475;vegan;durum;tomatoes;fried eggplant;hot sauce;onions;;;;;
12476;vegan;durum;tomatoes;fried eggplant;chili powder;onions;;;;;
